Product URL,Product Name,Product Price,Rating,Number of Reviews
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMDY0ODQwMjA2MjYxNjU1OjE2OTc2NDg3MDY6c3BfYXRmX25leHQ6MzAwMDA2Nzc0NzgzMTMyOjowOjo&url=%2FWALKENT-Waterproof-Polyester-Material-Hazel%2Fdp%2FB0C7KP5BT4%2Fref%3Dsr_1_161_sspa%3Fkeywords%3Dbags%26qid%3D1697648706%26sr%3D8-161-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"WALKENT 15.6"" Laptop Bags with Special Waterproof Silk Polyester Material for Office, College, Men & Women (Model Hazel, 20 Liters, Black)","1,799",4.3 out of 5 stars,27
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDIyMjA0NjQzOTg5NjU1OjE2OTc2NDg3MDk6c3BfYXRmX25leHQ6MzAwMDA2Nzc0NzgzMTMyOjowOjo&url=%2FWALKENT-Waterproof-Polyester-Material-Hazel%2Fdp%2FB0C7KP5BT4%2Fref%3Dsr_1_177_sspa%3Fkeywords%3Dbags%26qid%3D1697648709%26sr%3D8-177-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"WALKENT 15.6"" Laptop Bags with Special Waterproof Silk Polyester Material for Office, College, Men & Women (Model Hazel, 20 Liters, Black)","1,799",4.3 out of 5 stars,27
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NzI1MDc5NTc5NzEzNjU1OjE2OTc2NDg3MTE6c3BfYXRmX25leHQ6MzAwMDA2Nzc0NzgzMTMyOjowOjo&url=%2FWALKENT-Waterproof-Polyester-Material-Hazel%2Fdp%2FB0C7KP5BT4%2Fref%3Dsr_1_193_sspa%3Fkeywords%3Dbags%26qid%3D1697648711%26sr%3D8-193-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"WALKENT 15.6"" Laptop Bags with Special Waterproof Silk Polyester Material for Office, College, Men & Women (Model Hazel, 20 Liters, Black)","1,799",4.3 out of 5 stars,27
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTUyNjQ0MzAxMTEyNjU1OjE2OTc2NDg3MTM6c3BfYXRmX25leHQ6MzAwMDA2Nzc0NzgzMTMyOjowOjo&url=%2FWALKENT-Waterproof-Polyester-Material-Hazel%2Fdp%2FB0C7KP5BT4%2Fref%3Dsr_1_209_sspa%3Fkeywords%3Dbags%26qid%3D1697648713%26sr%3D8-209-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"WALKENT 15.6"" Laptop Bags with Special Waterproof Silk Polyester Material for Office, College, Men & Women (Model Hazel, 20 Liters, Black)","1,799",4.3 out of 5 stars,27
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NzQ3Mzk5NTMwOTQ1NjU1OjE2OTc2NDg3MTY6c3BfYXRmX25leHQ6MzAwMDcxOTEyNzA0MTMyOjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Airborne%2Fdp%2FB01LZ6G3KZ%2Fref%3Dsr_1_225_sspa%3Fkeywords%3Dbags%26qid%3D1697648716%26sr%3D8-225-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,URBAN TRIBE Airborne 30L Convertible Laptop Backpack for Men and Women | Laptop Bag 15.6 inch | Suitcase/Briefcase Style Backpack,"1,799",4.1 out of 5 stars,198
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTk1NTE3MjcyMjM2NjU1OjE2OTc2NDg3MTg6c3BfYXRmX25leHQ6MzAwMDA2Nzc0NzgzMTMyOjowOjo&url=%2FWALKENT-Waterproof-Polyester-Material-Hazel%2Fdp%2FB0C7KP5BT4%2Fref%3Dsr_1_241_sspa%3Fkeywords%3Dbags%26qid%3D1697648718%26sr%3D8-241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"WALKENT 15.6"" Laptop Bags with Special Waterproof Silk Polyester Material for Office, College, Men & Women (Model Hazel, 20 Liters, Black)","1,799",4.3 out of 5 stars,27
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MzI1MzM1MDU5OTc4NjU1OjE2OTc2NDg3MjE6c3BfYXRmX25leHQ6MzAwMDcxOTEyNzA0MTMyOjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Airborne%2Fdp%2FB01LZ6G3KZ%2Fref%3Dsr_1_257_sspa%3Fkeywords%3Dbags%26qid%3D1697648721%26sr%3D8-257-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,URBAN TRIBE Airborne 30L Convertible Laptop Backpack for Men and Women | Laptop Bag 15.6 inch | Suitcase/Briefcase Style Backpack,"1,287",3.7 out of 5 stars.,198
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNTM0NDA0NjYxNjIwNjU1OjE2OTc2NDg3MjM6c3BfYXRmX25leHQ6MzAwMDcxOTEyNzA0MTMyOjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Airborne%2Fdp%2FB01LZ6G3KZ%2Fref%3Dsr_1_273_sspa%3Fkeywords%3Dbags%26qid%3D1697648722%26sr%3D8-273-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,URBAN TRIBE Airborne 30L Convertible Laptop Backpack for Men and Women | Laptop Bag 15.6 inch | Suitcase/Briefcase Style Backpack,"1,799",4.1 out of 5 stars,198
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MzA0Mzg3Mzg1NTc2NjU1OjE2OTc2NDg3MjU6c3BfYXRmX25leHQ6MjAxMTgxODc0MDg3OTg6OjA6Og&url=%2FSemi-Hard-Anti-Theft-Backpack-Waterproof-Charging%2Fdp%2FB07X399726%2Fref%3Dsr_1_289_sspa%3Fkeywords%3Dbags%26qid%3D1697648725%26sr%3D8-289-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"Arctic Hunter Gaming Backpack Bag for 15.6 inch Laptop, Biking Backpack, Water-Resistant Stylish Semi-Hard Armored Backpack with USB Port for Men and Women Daily Use Students, Black","1,799",4.4 out of 5 stars,204
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MzQxMzc3NzE2MjE1NjU1OjE2OTc2NDg3Mjc6c3BfYXRmX25leHQ6MjAxMTgxODc0MDg3OTg6OjA6Og&url=%2FSemi-Hard-Anti-Theft-Backpack-Waterproof-Charging%2Fdp%2FB07X399726%2Fref%3Dsr_1_305_sspa%3Fkeywords%3Dbags%26qid%3D1697648727%26sr%3D8-305-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"Arctic Hunter Gaming Backpack Bag for 15.6 inch Laptop, Biking Backpack, Water-Resistant Stylish Semi-Hard Armored Backpack with USB Port for Men and Women Daily Use Students, Black","1,799",4.4 out of 5 stars,204
